Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,XOM,^DJI
2014-07-01,21.410985946655273,103.53703308105469,78.17668151855469,104.13262939453125,79.98025512695312,54.25,19.691104888916016,92.09061431884766,79.03675842285156,152.02413940429688,68.01971435546875,74.68704223632812,132.58663940429688,27.45903205871582,81.24227142333984,46.31486129760742,30.61622428894043,76.74324035644531,112.65093231201172,42.484806060791016,37.4720458984375,35.50685501098633,61.21708679199219,74.78182220458984,71.89573669433594,50.06053161621094,35.17498779296875,55.715728759765625,61.865413665771484,69.38385009765625,16563.30078125
2014-08-01,22.956329345703125,113.28199005126953,79.77297973632812,109.59508514404297,87.13260650634766,59.09000015258789,19.652681350708008,92.240234375,82.71802520751953,157.5116424560547,78.66226196289062,77.45233917236328,133.0224609375,28.2935733795166,84.19684600830078,48.0781364440918,32.509765625,76.06150817871094,115.13758850097656,45.008140563964844,39.44289016723633,36.16056442260742,66.32689666748047,79.08201599121094,76.88988494873047,50.418766021728516,35.13066101074219,49.031776428222656,63.4797248840332,69.74850463867188,17098.44921875
2014-09-01,22.676633834838867,114.70934295654297,77.98243713378906,110.76314544677734,79.1119384765625,57.529998779296875,19.79423713684082,85.74469757080078,81.93574523925781,161.93450927734375,77.18157196044922,76.09569549560547,132.09042358398438,28.400222778320312,87.10347747802734,48.71702194213867,33.24224853515625,77.61032104492188,113.95804595947266,44.386653900146484,40.501731872558594,41.18729019165039,66.8296890258789,78.4390640258789,76.5084457397461,50.716880798339844,35.25053787231445,48.281982421875,64.71887969970703,66.41409301757812,17042.900390625
2014-10-01,24.30844497680664,132.44735717773438,80.12930297851562,108.61534881591797,81.01325225830078,63.9900016784668,19.390403747558594,86.19742584228516,84.09848022460938,167.5978546142578,82.45882415771484,78.54723358154297,114.39534759521484,27.73955726623535,88.07594299316406,48.9111213684082,32.872188568115234,76.72624206542969,123.68241119384766,43.699764251708984,41.017173767089844,42.92805480957031,69.64682006835938,84.661376953125,84.63743591308594,57.38658142089844,35.43387222290039,52.314308166503906,64.54961395263672,68.29244232177734,17390.51953125
2014-11-01,26.768550872802734,135.00355529785156,82.57490539550781,116.83258819580078,80.97837829589844,59.869998931884766,21.902362823486328,78.23521423339844,85.1384506225586,166.2040557861328,84.04847717285156,80.95789337158203,112.8436279296875,30.382198333740234,88.46003723144531,48.9801139831543,35.187686920166016,79.24751281738281,128.76580810546875,45.555171966552734,41.76850128173828,45.84625244140625,72.72222900390625,87.72697448730469,87.86222076416016,61.37035369873047,36.0729866027832,55.89046096801758,74.08773803710938,63.93548583984375,17828.240234375
2014-12-01,24.951866149902344,130.58428955078125,83.12885284423828,113.6834487915039,73.67743682861328,59.310001373291016,22.04499626159668,81.36139678955078,86.68458557128906,171.5312042236328,88.75820922851562,82.0930404663086,112.40391540527344,29.793270111083984,86.00933074951172,50.95039749145508,33.368133544921875,77.3797378540039,132.87757873535156,42.83242416381836,40.836307525634766,44.39639663696289,73.25299835205078,88.90283203125,90.05365753173828,62.44352722167969,33.35627746582031,62.38602066040039,72.6828384399414,65.75557708740234,17823.0703125
2015-01-01,26.484512329101562,124.82113647460938,72.09445190429688,127.1438980102539,64.37218475341797,56.45000076293945,20.8959903717041,74.36249542236328,84.77595520019531,152.5753631591797,88.71484375,80.31842803955078,107.40863037109375,27.125093460083008,82.36563873291016,44.274253845214844,32.538265228271484,76.33922576904297,131.24412536621094,45.80834197998047,35.51746368408203,42.718082427978516,67.78453826904297,86.81182861328125,95.0072021484375,60.707393646240234,32.593326568603516,60.380157470703125,72.32295227050781,62.17795944213867,17164.94921875
2015-02-01,29.038928985595703,129.29722595214844,73.113037109375,131.9368438720703,67.27787017822266,69.37999725341797,23.544981002807617,77.37238311767578,97.00395202636719,167.95596313476562,97.49119567871094,84.44279479980469,113.4548110961914,27.29750633239746,84.31497192382812,50.21293640136719,34.221702575683594,81.67401885986328,136.37901306152344,44.48606491088867,38.5505256652832,44.97322463989258,68.94697570800781,90.71250915527344,101.6063003540039,64.61309051513672,35.6772575378418,68.0187759399414,71.42933654785156,62.97455596923828,18132.69921875
2015-03-01,28.238935470581055,131.73716735839844,70.00358581542969,132.07521057128906,64.9487075805664,66.80999755859375,21.965211868286133,76.8874740600586,97.7588882446289,166.8675994873047,96.52264404296875,86.12721252441406,113.23471069335938,25.856101989746094,83.32317352294922,49.63935470581055,32.048255920410156,81.1676254272461,134.21669006347656,43.680538177490234,36.00044250488281,46.59442138671875,66.36339569091797,91.29509735107422,105.7732162475586,62.423423767089844,35.085655212402344,69.62300109863281,69.9995346069336,60.911781311035156,17776.119140625
2015-04-01,28.40233612060547,130.13836669921875,69.63513946533203,126.14382934570312,70.50784301757812,72.81999969482422,23.178468704223633,81.34046173095703,101.32849884033203,174.36891174316406,91.35750579833984,83.32813262939453,120.84721374511719,26.914493560791016,82.16365051269531,51.83536148071289,32.322166442871094,80.42628479003906,127.2515640258789,45.627445220947266,43.06595993041992,45.90244674682617,64.39533996582031,85.80665588378906,99.9455337524414,63.034210205078125,36.39152145385742,68.18418884277344,66.8240737915039,62.610130310058594,17840.51953125
2015-05-01,29.566570281982422,128.77850341796875,71.67610168457031,123.66215515136719,69.81571197509766,72.75,23.564374923706055,75.43730926513672,102.86632537841797,183.0421142578125,95.14913177490234,86.03640747070312,119.6901626586914,28.49380111694336,82.94219207763672,54.25849533081055,32.640907287597656,79.90980529785156,129.4403533935547,46.646331787109375,41.48993682861328,47.216739654541016,63.9989128112793,85.81513214111328,107.84966278076172,65.54412078857422,36.072731018066406,70.5767593383789,63.58776092529297,61.05509567260742,18010.6796875
2015-06-01,28.58478546142578,127.14408874511719,69.8779067993164,122.86039733886719,69.40656280517578,69.62999725341797,22.077028274536133,71.35874938964844,106.38001251220703,185.92823791503906,94.90145874023438,84.60558319091797,115.62709045410156,25.335153579711914,81.31108093261719,55.891693115234375,31.26228141784668,79.88166046142578,126.34487915039062,43.6126594543457,39.34453201293945,50.302703857421875,63.87643814086914,82.03018951416016,109.45560455322266,64.19612884521484,34.007877349853516,69.69847869873047,61.111427307128906,60.115028381347656,17619.509765625
2015-07-01,27.64358901977539,146.2504425048828,68.64124298095703,127.68732452392578,64.3414077758789,73.30000305175781,22.848846435546875,65.44857025146484,111.84161376953125,182.6156463623047,100.47067260742188,87.16109466552734,115.15084838867188,24.110872268676758,83.60542297363281,56.5268440246582,33.006622314453125,83.90640258789062,123.92115020751953,45.511375427246094,41.61700439453125,53.65560531616211,62.619163513183594,90.61497497558594,109.3786392211914,72.02584075927734,34.139217376708984,79.76033782958984,62.016082763671875,57.23210525512695,17689.859375
2015-08-01,25.697362899780273,125.7030029296875,69.23687744140625,115.73957824707031,63.126922607421875,69.36000061035156,20.967100143432617,59.908233642578125,95.50576782226562,167.94903564453125,99.98136138916016,82.36537170410156,105.12781524658203,23.7694091796875,78.40771484375,53.218326568603516,31.59250831604004,79.83963775634766,116.38793182373047,41.56694030761719,38.78311538696289,52.03968811035156,58.16859817504883,85.00489807128906,104.2430648803711,68.16357421875,33.96547317504883,71.44012451171875,55.76967239379883,54.363624572753906,16528.029296875
2015-09-01,25.250530242919922,115.08842468261719,66.89949798583984,116.71867370605469,53.97666931152344,69.43000030517578,21.26686668395996,59.0826416015625,95.80574035644531,155.26736450195312,99.14861297607422,78.9500961303711,103.90762329101562,25.310489654541016,78.47792053222656,50.61967849731445,32.235294342041016,83.51824951171875,116.89286804199219,38.1242561340332,39.702667236328125,57.264610290527344,59.213951110839844,84.9878158569336,104.5223617553711,66.7048110961914,32.11992645263672,68.86157989501953,56.24589157104492,54.22321701049805,16284.7001953125
2015-10-01,27.356645584106445,131.61280822753906,66.11436462402344,131.97813415527344,60.27778625488281,77.70999908447266,23.373294830322266,68.0708999633789,106.62373352050781,167.54501342773438,106.6859130859375,86.11221313476562,100.40267944335938,28.434410095214844,84.93435668945312,53.342872619628906,34.321834564208984,95.14791870117188,129.62355041503906,42.55542755126953,47.21980285644531,61.17271041870117,62.868526458740234,97.00106048583984,106.57611846923828,74.2888412475586,34.60772705078125,70.17086029052734,49.653228759765625,60.342002868652344,17663.5390625
2015-11-01,27.081932067871094,134.0424041748047,64.89707946777344,129.6428680419922,60.66752243041992,79.69000244140625,22.25507354736328,68.40044403076172,106.37064361572266,169.79685974121094,115.52177429199219,86.67083740234375,99.92963409423828,29.198598861694336,85.11088562011719,55.759796142578125,34.54064178466797,96.76689147949219,129.10406494140625,41.27082061767578,48.753719329833984,61.75630187988281,62.15459442138672,98.44462585449219,101.98839569091797,75.65816497802734,33.987911224365234,69.63223266601562,51.0411491394043,59.55436706542969,17719.919921875
2015-12-01,24.199886322021484,135.74948120117188,63.00381088256836,129.6731719970703,56.75106430053711,78.4000015258789,22.18156623840332,68.20472717285156,98.50556945800781,161.60020446777344,114.11526489257812,86.8559341430664,99.56473541259766,29.133665084838867,86.99170684814453,55.216251373291016,35.08320236206055,100.9256820678711,125.02245330810547,41.12290573120117,50.10282897949219,58.3575553894043,65.94998931884766,96.97531127929688,106.4494400024414,74.39356231689453,34.563716888427734,70.8804931640625,53.175106048583984,57.34424591064453,17425.029296875
2016-01-01,22.379026412963867,127.72146606445312,48.46446228027344,107.7365951538086,51.9744873046875,68.05999755859375,19.429288864135742,65.5587387084961,90.4007339477539,144.86012268066406,108.99555206298828,86.54566192626953,90.28256225585938,26.232982635498047,88.4483413696289,49.75566864013672,35.05054473876953,105.7438735961914,125.32125091552734,39.78993225097656,49.750614166259766,58.04039001464844,67.8435287475586,92.47103881835938,104.65544891357422,71.4581298828125,37.368003845214844,66.35264587402344,58.046600341796875,57.27069091796875,16466.30078125
2016-02-01,22.229591369628906,118.98258209228516,50.56904983520508,105.98777770996094,57.24176025390625,67.75,21.54781723022461,63.26148986816406,90.1176986694336,134.0735626220703,107.57418060302734,84.99420928955078,94.79702758789062,25.02365493774414,89.10043334960938,47.39556121826172,35.2220344543457,100.11412048339844,130.19300842285156,39.4286994934082,45.94865417480469,57.64727783203125,67.26203155517578,92.8857192993164,108.2360610961914,69.4435806274414,38.402950286865234,65.70346069335938,58.029090881347656,58.96269607543945,16516.5
2016-03-01,25.193403244018555,126.25178527832031,55.86433410644531,114.89753723144531,64.7161636352539,73.83000183105469,23.43262481689453,73.24656677246094,93.69335174560547,141.36508178710938,115.64308166503906,94.50211334228516,110.68960571289062,27.598527908325195,92.29666900634766,49.85374450683594,37.88429641723633,108.180419921875,139.29248046875,41.5489501953125,50.235164642333984,57.53495407104492,68.9542465209961,100.82487487792969,117.14210510253906,73.51187133789062,40.938926696777344,70.4437484741211,59.909751892089844,62.05144500732422,17685.08984375
2016-04-01,21.66831398010254,133.29989624023438,59.53099060058594,122.01187896728516,65.71388244628906,75.80000305175781,22.626028060913086,78.45213317871094,97.4199447631836,147.78585815429688,116.67985534667969,96.37442779541016,106.66255187988281,25.832563400268555,95.60639190673828,53.20425033569336,36.871158599853516,108.87761688232422,139.91937255859375,43.441280364990234,45.35991287231445,55.30914306640625,67.11961364746094,95.46923065185547,120.16236877441406,74.24236297607422,38.561920166015625,66.29607391357422,58.92573165893555,65.6220932006836,17773.640625
2016-05-01,23.08297348022461,133.0052032470703,60.12091064453125,114.1824951171875,61.90652847290039,83.70999908447266,24.1286678314209,77.54615783691406,93.60843658447266,143.61639404296875,115.13738250732422,96.00333404541016,112.36331176757812,26.950151443481445,96.12674713134766,55.35366439819336,36.706546783447266,105.06446838378906,140.7052001953125,44.56612014770508,48.20684051513672,51.818302154541016,68.44645690917969,99.15247344970703,121.97830200195312,75.87640380859375,38.938385009765625,64.72396850585938,62.371212005615234,66.08233642578125,17787.19921875
2016-06-01,22.232803344726562,128.96463012695312,55.54966354370117,118.5083999633789,64.72392272949219,79.41000366210938,23.82965660095215,81.33759307861328,92.2876205444336,134.34909057617188,111.85304260253906,98.61431121826172,112.0013656616211,28.224138259887695,104.2099838256836,52.69920349121094,37.30735778808594,103.5839614868164,147.3643035888672,45.63553237915039,46.86787033081055,51.79954147338867,71.5123291015625,103.4090805053711,128.84970092773438,71.41776275634766,42.717464447021484,69.95296478271484,64.81620025634766,70.17097473144531,17929.990234375
2016-07-01,24.235149383544922,145.81520080566406,59.22904968261719,121.96685028076172,70.6575927734375,81.80000305175781,25.357942581176758,79.51422882080078,90.52337646484375,143.59930419921875,121.09452819824219,98.622802734375,118.52458953857422,29.996753692626953,107.5863037109375,54.25117492675781,36.183589935302734,102.01287078857422,150.09078979492188,46.84659957885742,51.91461944580078,52.23320388793945,72.28938293457031,101.55319213867188,131.26988220214844,75.15379333496094,42.388511657714844,66.57588958740234,64.7718505859375,66.58531188964844,18432.240234375
2016-08-01,24.67469024658203,144.1454620361328,60.25816345214844,118.12513732910156,70.64006805419922,79.41999816894531,26.3516788482666,78.04002380371094,89.7650146484375,153.2292022705078,117.48553466796875,98.94495391845703,117.2405776977539,30.88306999206543,102.526123046875,57.69050598144531,36.017730712890625,100.28738403320312,150.8313446044922,50.14487838745117,52.62904739379883,54.24722671508789,74.31997680664062,103.72896575927734,124.71551513671875,77.89805603027344,40.43647003173828,67.8023681640625,63.413734436035156,65.23040771484375,18400.880859375
2016-09-01,26.433412551879883,142.2126007080078,58.8431282043457,121.2110366821289,76.51885223388672,71.33000183105469,26.58635902404785,80.69705200195312,88.24453735351562,146.3938751220703,113.29828643798828,99.351806640625,118.23082733154297,32.72981262207031,102.16365051269531,56.91273498535156,35.097171783447266,100.80461883544922,149.22244262695312,49.84140396118164,53.08608627319336,49.55094528198242,76.39693450927734,100.09392547607422,128.33644104003906,79.7694320678711,40.16602325439453,68.03491973876953,64.45557403564453,65.89234161376953,18308.150390625
2016-10-01,26.547983169555664,120.34490203857422,61.029991149902344,131.04666137695312,71.94168090820312,75.16000366210938,25.714677810668945,82.13188171386719,88.08299255371094,161.79852294921875,107.42559051513672,93.96147918701172,114.3902587890625,30.232805252075195,100.3128662109375,59.194725036621094,35.450801849365234,98.36663055419922,139.9674530029297,47.238399505615234,55.224281311035156,47.35779571533203,73.88584899902344,95.0617446899414,130.1538848876953,79.58617401123047,37.16785430908203,69.81550598144531,62.57874298095703,62.902732849121094,18142.419921875
2016-11-01,25.841846466064453,122.82576751708984,66.52703094482422,138.52691650390625,83.09888458251953,72.0,25.200428009033203,87.47145080566406,94.19339752197266,199.06192016601562,113.93220520019531,97.61096954345703,120.73906707763672,30.085416793823242,96.25677490234375,69.01731872558594,33.736778259277344,104.22126770019531,145.4205322265625,49.22544479370117,55.537635803222656,47.25398635864258,70.73346710205078,99.60480499267578,145.80035400390625,74.58007049560547,38.99850082397461,71.50331115722656,62.945152282714844,65.90746307373047,19123.580078125
2016-12-01,27.220134735107422,125.49225616455078,68.41091918945312,144.33761596679688,80.64659881591797,68.45999908447266,25.538455963134766,93.20955657958984,99.03990936279297,218.03602600097656,118.67962646484375,99.8341293334961,124.66588592529297,31.684715270996094,100.32682037353516,74.28592681884766,34.957916259765625,107.18925476074219,152.17324829101562,47.359073638916016,57.657196044921875,47.97123718261719,72.12310028076172,107.574951171875,147.97119140625,75.41365814208984,41.71824645996094,70.16264343261719,61.774375915527344,68.74549102783203,19762.599609375
2017-01-01,28.51980209350586,134.47866821289062,70.5348892211914,151.51373291015625,83.18583679199219,79.0999984741211,25.960996627807617,88.18083953857422,105.960693359375,208.8119659423828,121.77764892578125,101.96265411376953,131.072265625,32.165191650390625,98.62002563476562,72.85685729980469,35.05066680908203,107.93778991699219,148.97755432128906,50.251678466796875,59.986122131347656,50.104949951171875,75.14251708984375,104.0945816040039,149.8758544921875,79.94696807861328,38.30293655395508,69.46746826171875,60.07422637939453,63.89387130737305,19864.08984375
2017-02-01,32.19552993774414,151.51596069335938,74.24861907958984,167.0989990234375,84.75289154052734,81.3499984741211,29.133012771606445,89.091552734375,105.4244155883789,225.8760223388672,128.2657012939453,107.28829193115234,135.0527801513672,31.62356185913086,106.42256927490234,78.44525146484375,35.37949752807617,112.41134643554688,158.8031768798828,53.39698028564453,59.36445617675781,54.139869689941406,78.73817443847656,108.0363540649414,152.90850830078125,85.00225830078125,39.202186584472656,73.23161315917969,63.84571838378906,61.93646240234375,20812.240234375
2017-03-01,33.90950012207031,141.79273986816406,73.3675765991211,165.3850555419922,81.33330535888672,82.48999786376953,28.809125900268555,85.84288024902344,108.58456420898438,209.7229461669922,129.96519470214844,108.18401336669922,131.82095336914062,31.73495101928711,109.17793273925781,76.03872680664062,35.78423309326172,114.97746276855469,164.10887145996094,51.508182525634766,61.47932052612305,52.78541946411133,77.68338012695312,106.53388214111328,151.64183044433594,86.06471252441406,38.507080078125,70.72686767578125,64.88088989257812,63.03314208984375,20663.220703125
2017-04-01,33.90713882446289,141.1445770263672,73.49740600585938,172.83795166015625,89.66303253173828,86.12000274658203,29.03925895690918,85.30717468261719,110.70089721679688,204.31825256347656,139.01133728027344,113.61617279052734,121.3367919921875,31.805330276489258,108.2312240600586,75.31159210205078,36.70401382446289,124.13235473632812,167.9686279296875,50.89191818237305,63.90635681152344,52.64584732055664,75.50460815429688,108.1168212890625,162.29481506347656,88.34053802490234,36.26380157470703,73.6989974975586,68.16883850097656,62.75644302368164,20940.509765625
2017-05-01,36.05747604370117,134.1616973876953,71.6480484008789,175.4562530517578,93.21039581298828,89.63999938964844,27.108421325683594,82.73279571533203,103.36553955078125,192.86985778808594,136.70484924316406,115.2189712524414,115.53829193115234,31.77014923095703,112.42127990722656,71.52177429199219,38.67743682861328,133.8550262451172,175.37939453125,53.161773681640625,65.194580078125,50.34657669067383,76.74488830566406,110.9516830444336,162.5731964111328,92.22394561767578,37.279991149902344,68.99808502197266,71.26990509033203,61.872535705566406,21008.650390625
2017-06-01,34.13479232788086,149.9208526611328,78.44593811035156,186.33529663085938,95.00511932373047,86.5999984741211,26.910675048828125,84.2608642578125,101.74714660644531,203.26565551757812,137.39630126953125,116.06355285644531,117.58421325683594,29.905813217163086,116.73165893554688,79.57505798339844,38.150047302246094,135.8687744140625,179.6366424560547,52.32895278930664,64.71392822265625,56.0567626953125,75.92594909667969,112.44468688964844,172.07627868652344,90.98085021972656,35.69735336303711,66.98587036132812,69.0814437866211,62.63528060913086,21349.630859375
2017-07-01,35.251129150390625,151.90553283691406,79.36785888671875,228.46453857421875,100.74291229248047,90.80000305175781,27.039640426635742,88.18599700927734,105.27120208740234,206.4076385498047,133.99273681640625,118.52781677246094,110.58251190185547,31.439220428466797,117.1111068725586,79.92332458496094,39.313053131103516,138.48793029785156,173.57943725585938,52.540992736816406,68.25333404541016,56.295494079589844,79.12328338623047,114.49567413330078,178.7415008544922,96.58833312988281,38.6867790222168,69.00458526611328,73.01564025878906,62.09992218017578,21891.119140625
2017-08-01,38.87034225463867,154.74322509765625,80.48064422607422,225.8261260986328,104.62239837646484,95.48999786376953,27.951791763305664,86.91800689697266,97.6321029663086,204.951171875,134.2345733642578,120.39993286132812,109.32894134521484,31.084672927856445,116.80225372314453,79.56629943847656,39.0643424987793,142.79949951171875,176.2974395751953,52.5245475769043,70.19670104980469,50.34657669067383,81.01721954345703,108.31904602050781,185.3485107421875,100.43014526367188,38.845947265625,69.71456909179688,71.26305389404297,59.22148895263672,21948.099609375
2017-09-01,36.67207717895508,163.3934783935547,84.55609130859375,240.96495056152344,111.0516586303711,93.41999816894531,29.184066772460938,95.85094451904297,95.09483337402344,218.0137481689453,147.3627166748047,124.0215835571289,112.0676040649414,34.00600051879883,115.4495849609375,83.61071014404297,38.601234436035156,140.6924285888672,182.15380859375,52.664363861083984,70.30644226074219,49.601219177246094,79.88452911376953,109.5168228149414,182.5062713623047,102.26322174072266,40.07683181762695,66.38077545166016,71.77558898925781,64.22161865234375,22405.08984375
2017-10-01,40.22221374511719,153.55218505859375,89.2858657836914,244.5385284423828,120.92705535888672,102.33999633789062,29.635318756103516,94.53759002685547,94.36162567138672,222.87603759765625,149.36285400390625,126.13912200927734,119.00422668457031,40.62324142456055,123.79680633544922,88.07530975341797,39.74689865112305,149.87857055664062,199.76174926757812,45.63899612426758,78.50840759277344,52.60504150390625,75.81040954589844,119.12144470214844,196.64064025878906,106.86914825439453,38.76496124267578,56.96780014038086,80.1987075805664,65.29483795166016,23377.240234375
2017-11-01,40.89085388183594,153.93777465820312,91.6855239868164,262.3779296875,126.44082641601562,104.31999969482422,32.648590087890625,97.06640625,101.12448120117188,227.61886596679688,162.01248168945312,136.46401977539062,118.93468475341797,40.04277801513672,123.72579193115234,92.03302001953125,39.56535339355469,154.4221954345703,210.99989318847656,45.78812026977539,79.44278717041016,57.79954147338867,79.60738372802734,121.927490234375,213.43116760253906,109.40531158447266,41.704933166503906,62.54680252075195,89.31073760986328,65.24784088134766,24272.349609375
2017-12-01,40.41218185424805,153.43716430664062,93.18685913085938,281.047119140625,141.15866088867188,102.2300033569336,33.52389144897461,103.08007049560547,103.71964263916016,234.8990478515625,171.62599182128906,134.87557983398438,119.69439697265625,41.46583938598633,124.8318862915039,94.16393280029297,39.985599517822266,155.4783477783203,205.2874298095703,46.6165657043457,81.14132690429688,59.837154388427734,81.279296875,121.99044036865234,206.9154510498047,110.99120330810547,43.376739501953125,62.787620544433594,90.7069320678711,66.12841796875,24719.220703125
2018-01-01,39.98234176635742,164.15748596191406,93.27133178710938,337.7120666503906,145.81675720214844,113.91000366210938,36.359859466552734,103.21182250976562,105.68211364746094,247.0054931640625,181.92190551757812,140.42503356933594,127.71460723876953,43.24448776245117,123.46491241455078,101.85094451904297,41.475914001464844,154.5930938720703,218.48365783691406,49.50285339355469,90.12435150146484,65.47799682617188,76.37848663330078,135.56068420410156,222.23275756835938,120.92996215820312,44.31099319458008,65.07017517089844,98.4336166381836,69.02214813232422,26149.390625
2018-02-01,42.53512954711914,162.14578247070312,91.82068634033203,345.1835632324219,139.15899658203125,116.25,39.4881706237793,92.15369415283203,100.32361602783203,242.43215942382812,165.05178833007812,132.896728515625,121.57464599609375,44.27753829956055,116.0404052734375,102.23106384277344,37.66734313964844,142.48870849609375,205.40956115722656,45.30033874511719,88.94810485839844,64.3358154296875,69.99024200439453,125.68659210205078,212.2652587890625,119.67423248291016,39.569095611572266,59.562644958496094,83.1145248413086,59.8824348449707,25029.19921875
2018-03-01,40.229278564453125,151.556640625,87.83746337890625,314.0097351074219,132.6343994140625,116.30000305175781,37.82152557373047,94.8340072631836,97.67840576171875,232.87704467773438,161.40248107910156,127.70985412597656,120.88076782226562,47.10121154785156,115.22789001464844,97.33634948730469,37.850372314453125,142.15382385253906,192.5922088623047,45.50920486450195,86.98335266113281,63.76952362060547,70.66769409179688,125.56002807617188,200.85235595703125,116.64515686035156,39.63540267944336,56.93920135498047,82.15421295166016,59.59222412109375,24103.109375
2018-04-01,39.62505340576172,155.1126708984375,92.98831939697266,319.4494934082031,129.91650390625,120.98999786376953,39.05607986450195,104.0396728515625,97.57141876220703,220.3668212890625,168.29708862304688,127.860107421875,114.20762634277344,46.68518829345703,113.73530578613281,96.28306579589844,37.99106216430664,152.20767211914062,170.5447998046875,49.61547088623047,89.127685546875,65.83970642089844,64.4815902709961,119.61551666259766,222.6107635498047,123.72460174560547,40.903526306152344,57.79150390625,82.17024993896484,62.10020446777344,24163.150390625
2018-05-01,44.80656814575195,159.68215942382812,92.9120864868164,337.26263427734375,137.3994903564453,129.3300018310547,37.96555709838867,103.3660888671875,96.73506927490234,208.85519409179688,169.89083862304688,130.71458435058594,111.33193969726562,49.92293930053711,107.55804443359375,95.19672393798828,37.80642318725586,145.45361328125,173.0364227294922,50.17172622680664,94.19781494140625,69.12255096435547,65.8249740600586,116.81597900390625,227.42266845703125,127.46910095214844,40.00821304321289,54.260536193847656,76.67118835449219,64.88771057128906,24415.83984375
2018-06-01,44.55572509765625,165.3670654296875,92.6285171508789,322.9198303222656,122.71070098876953,136.39999389648438,38.25001907348633,106.0541763305664,101.92823028564453,204.6665802001953,178.67208862304688,127.9493637084961,111.28531646728516,45.21725082397461,109.91377258300781,92.69694519042969,38.56255340576172,142.43563842773438,173.7694091796875,51.157806396484375,94.38595581054688,76.70870208740234,70.2240982055664,111.19879150390625,231.02928161621094,129.36361694335938,42.22391128540039,52.51890182495117,80.061279296875,66.74756622314453,24271.41015625
2018-07-01,45.80253601074219,176.08152770996094,94.06521606445312,342.9296875,130.06411743164062,137.14999389648438,37.59222412109375,105.91995239257812,110.43766784667969,220.31097412109375,180.88833618164062,141.80575561523438,115.45153045654297,43.75275802612305,120.04100036621094,102.26018524169922,41.363128662109375,144.1179656982422,187.5493927001953,55.94409942626953,101.53597259521484,74.24880981445312,72.76101684570312,119.00003814697266,239.29312133789062,133.5536651611328,43.34014892578125,59.1690788269043,83.4076919555664,65.76325988769531,25415.189453125
2018-08-01,54.790218353271484,179.0020751953125,100.53076171875,329.9266662597656,126.35699462890625,152.67999267578125,42.79444122314453,99.36863708496094,109.81568908691406,220.66355895996094,183.8646697998047,141.2816619873047,116.68627166748047,44.05292892456055,122.00666809082031,102.48495483398438,39.53580093383789,148.40843200683594,186.3126983642578,58.254215240478516,107.51825714111328,79.35576629638672,75.30046081542969,120.33507537841797,253.69491577148438,143.4671173095703,46.160400390625,59.99158477783203,89.60508728027344,64.68213653564453,25964.8203125
2018-09-01,54.5258674621582,186.96707153320312,101.01455688476562,359.71295166015625,138.76971435546875,159.02999877929688,43.58278274536133,103.55640411376953,114.63888549804688,208.76104736328125,190.6798553466797,148.5236358642578,121.75552368164062,43.277565002441406,125.99304962158203,100.92862701416016,40.97282028198242,153.99269104003906,187.3748016357422,60.2501106262207,109.89214324951172,81.99002838134766,75.55464935302734,118.60684967041016,251.40802001953125,146.81289672851562,45.328372955322266,64.1949234008789,88.29216766357422,69.30268096923828,26458.310546875
2018-10-01,52.864051818847656,173.88865661621094,97.4478759765625,343.2313232421875,110.4042739868164,137.24000549316406,40.98483657836914,94.5540771484375,112.57040405273438,209.81304931640625,161.8961181640625,134.86573791503906,92.94518280029297,42.90235900878906,127.65264892578125,97.5118637084961,42.83320236206055,162.83880615234375,169.18954467773438,62.94432830810547,102.62812042236328,72.62195587158203,80.50205993652344,115.08734130859375,247.80931091308594,134.84014892578125,48.469696044921875,70.24456024169922,94.28108978271484,64.94986724853516,25115.759765625
2018-11-01,43.134708404541016,187.8329315185547,106.88170623779297,335.3968505859375,124.2499771118164,142.75999450683594,43.17395782470703,100.72782135009766,113.21741485595703,177.5269775390625,165.98309326171875,136.6630859375,100.06322479248047,45.126182556152344,133.9536590576172,100.14926147460938,45.087581634521484,173.5259552001953,184.89376831054688,67.84407806396484,106.54838562011719,72.69937133789062,86.55252838134766,119.90679931640625,266.78253173828125,138.6158905029297,51.762298583984375,74.5594253540039,91.80843353271484,64.80313873291016,25538.4609375
2018-12-01,38.23389434814453,176.81039428710938,90.7452163696289,313.3722229003906,116.37388610839844,136.97000122070312,39.07933044433594,93.03244018554688,107.4923324584961,156.14857482910156,159.10498046875,123.72637176513672,92.69374084472656,43.2183952331543,118.4261474609375,87.92669677734375,42.69401931762695,164.46359252929688,170.59561157226562,65.338623046875,98.01490020751953,71.96392822265625,84.18059539794922,110.1391372680664,236.9677276611328,129.29095458984375,48.25997543334961,60.49559020996094,87.57763671875,56.14745330810547,23327.4609375
